company_id,company_cik,company_composite_figi,company_market_locale,company_share_class_figi,company_asset_type,company_ticker,company_name
2531,0001868159,BBG01NJDR0W4,us,BBG01NJDR1R8,stocks,LINE,"Lineage, Inc. Common Stock"
2532,0000828146,BBG000BH4WF8,us,BBG001S7B2R5,stocks,LINK,"Interlink Electronics, Inc. Common Stock"
2533,0002006191,BBG01MVGXTT9,us,BBG01MVGXTV6,stocks,LION,Lionsgate Studios Corp. Common Shares
2534,0001347242,BBG002GP9137,us,BBG002GP9146,stocks,LIPO,Lipella Pharmaceuticals Inc. Common Stock
2535,0001307579,BBG000QKQ2T2,us,BBG001T7SB23,stocks,LIQT,"LiqTech International, Inc."
2536,0001633978,BBG0073F9RT7,us,BBG0073F9RS8,stocks,LITE,Lumentum Holdings Inc. Common Stock
2537,0001769697,BBG00YB8QPZ3,us,BBG00YB8QQ18,stocks,LITM,Snow Lake Resources Ltd. Common Shares
2538,,BBG01DJGBDR4,us,BBG01DJGBHM0,stocks,LITP,Sprott Lithium Miners ETF
2539,0001045742,BBG000CPW0C1,us,BBG001SC9T98,stocks,LIVE,Live Ventures Inc
2540,0001639691,,us,,stocks,LIVN,LivaNova PLC Ordinary Shares
2541,,BBG01PT2XZD9,us,BBG01PT2Y081,stocks,LIVR,Intelligent Livermore ETF
2542,0001335105,BBG000TC15T7,us,BBG001SZV9C2,stocks,LIXT,"Lixte Biotechnology Holdings, Inc. Common Stock"
2543,0001335105,BBG00Y7BNLF5,us,,stocks,LIXTW,"Lixte Biotechnology Holdings, Inc. Warrants"
2544,0001487839,,us,,stocks,LKCO,Luokung Technology Corp Ordinary Shares
2545,0000721994,BBG000BHR1R8,us,BBG001S7RTC5,stocks,LKFN,Lakeland Financial Corp
2546,0001065696,BBG000PXDL44,us,BBG001SCCPJ1,stocks,LKQ,LKQ Corporation
2547,0000869614,BBG01HMFL081,us,BBG01HMFL134,stocks,LLYVA,Liberty Media Corporation Series A Liberty Live Common Stock
2548,0000869614,BBG01HMFLTN1,us,BBG01HMFLVL8,stocks,LLYVK,Liberty Media Corporation Series C Liberty Live Common Stock
2549,0001158895,BBG000LY1HS2,us,BBG001SK6CX3,stocks,LMAT,"LeMaitre Vascular, Inc."
2550,0001606163,BBG006G0NGC4,us,BBG006G0NGD3,stocks,LMB,"Limbach Holdings, Inc Common Stock"
2551,0001517936,BBG007GFNV36,us,BBG007GFNV45,stocks,LMBS,First Trust Exchange-Traded Fund IV First Trust Low Duration Opportunities ETF
2552,0001640384,BBG00BLYZ516,us,BBG00BLYZ5S7,stocks,LMFA,"LM Funding America, Inc. Common Stock"
2553,0001342423,BBG000BDPC13,us,BBG001S775Q4,stocks,LMNR,Limoneira Co
2554,0001756701,BBG00M69LH40,us,BBG00M69LH59,stocks,LNKB,"LINKBANCORP, Inc. Common Stock"
2555,0001320350,BBG00X8RZBR7,us,BBG00X8RZCL1,stocks,LNSR,"LENSAR, Inc. Common Stock"
2556,0000352541,BBG000DW4Q75,us,BBG001S8ZQ30,stocks,LNT,Alliant Energy Corporation Common Stock
2557,0001521036,BBG006Q52RD0,us,BBG006Q52RF8,stocks,LNTH,"Lantheus Holdings, Inc"
2558,0000750004,BBG00JR5MM31,us,BBG00JR5MM40,stocks,LNW,"Light & Wonder, Inc. Common Stock"
2559,0001843724,BBG00ZCX69R1,us,BBG00ZCX6BL2,stocks,LNZA,"LanzaTech Global, Inc. Common Stock"
2560,0001843724,BBG00ZSKRK12,us,,stocks,LNZAW,"LanzaTech Global, Inc. Warrant"
2561,0001080340,BBG000BVMZD2,us,BBG001SCRDM8,stocks,LOAN,"Manhattan Bridge Capital, Inc"
2562,0001932072,,us,,stocks,LOBO,LOBO EV TECHNOLOGIES LTD. Ordinary shares
2563,0001606366,BBG000LC2VD4,us,BBG001SQ0C48,stocks,LOCO,"El Pollo Loco Holdings, Inc."
2564,0001822250,BBG006DZTJ56,us,BBG006DZTJ65,stocks,LOGC,ContextLogic Inc. Class A Common Stock
2565,0001032975,,us,,stocks,LOGI,Logitech International SA
2566,0001504678,BBG003FMFRS2,us,BBG003FMFSJ0,stocks,LOOP,"Loop Industries, Inc. Common Stock"
2567,0001434588,BBG000FV28W9,us,BBG001T01JZ4,stocks,LOPE,"Grand Canyon Education, Inc"
2568,0001962746,BBG01HW1NBF7,us,BBG01HW1NBH5,stocks,LOT,Lotus Technology Inc. American Depositary Shares
2569,0001962746,BBG01HX00K27,us,,stocks,LOTWW,Lotus Technology Inc. Warrants
2570,0001701758,BBG000QYVKN2,us,BBG001T8S8C7,stocks,LOVE,The Lovesac Company Common Stock
2571,0002015502,,us,,stocks,LPAA,Launch One Acquisition Corp. Class A Ordinary shares
2572,0002015502,,us,,stocks,LPAAU,Launch One Acquisition Corp. Unit
2573,0002015502,,us,,stocks,LPAAW,Launch One Acquisition Corp. Warrant
2574,0002023676,,us,,stocks,LPBB,Launch Two Acquisition Corp. Class A Ordinary Shares
2575,0002023676,,us,,stocks,LPBBU,Launch Two Acquisition Corp. Unit
2576,0002023676,,us,,stocks,LPBBW,Launch Two Acquisition Corp. Warrant
2577,0001535955,BBG0029L1X69,us,BBG0029L1Y76,stocks,LPCN,Lipocine Inc.
2578,0001397911,BBG000P2TYL8,us,BBG001T5GK39,stocks,LPLA,LPL Financial Holdings Inc.
2579,0001806201,BBG00VDHLSQ6,us,BBG00VDHLTH4,stocks,LPRO,Open Lending Corporation Common Stock
2580,0001102993,BBG000BSV0W5,us,BBG001SCKYC0,stocks,LPSN,LivePerson Inc
2581,0000889971,BBG000M6G940,us,BBG001SD9WB6,stocks,LPTH,Lightpath Technologies Inc
2582,0001509745,BBG00DQ929W6,us,BBG00DQ929Z3,stocks,LPTX,"Leap Therapeutics, Inc. Common Stock"
2583,0001819576,BBG001J2P905,us,BBG001V0GFD7,stocks,LQDA,Liquidia Corporation Common Stock
2584,0001235468,BBG000QXXMF7,us,BBG001SLKD81,stocks,LQDT,"Liquidity Services, Inc."
2585,0001843165,BBG01H2L33W7,us,BBG01H2L34Q2,stocks,LQR,LQR House Inc. Common Stock
2586,0000707549,BBG000BNFLM9,us,BBG001S5SW40,stocks,LRCX,Lam Research Corp
2587,0001888980,BBG01958WGD1,us,BBG01958WH76,stocks,LRE,"Lead Real Estate Co., Ltd American Depositary Shares"
2588,0001571329,BBG004MYLHK9,us,BBG004MYLJ98,stocks,LRFC,Logan Ridge Finance Corporation Common Stock
2589,0001645194,BBG00GPY0T44,us,BBG00GPY0TV4,stocks,LRGE,ClearBridge Large Cap Growth ESG ETF
2590,0001879403,BBG016XCM9J8,us,BBG016XCMBC0,stocks,LRHC,La Rosa Holding Corp. Common Stock
2591,0001374690,BBG001J2NVH0,us,BBG001V0GD97,stocks,LRMR,"Larimar Therapeutics, Inc. Common Stock"
2592,0001415995,BBG0155LMGJ5,us,BBG0155LMHK1,stocks,LRND,New York Life Investments ETF Trust NYLI U.S. Large Cap R&D Leaders ETF
2593,0001041514,BBG000BXYSR6,us,BBG001SB4HP3,stocks,LSAK,"Lesaka Technologies, Inc. Common Stock"
2594,0001946399,,us,,stocks,LSB,"LakeShore Biopharma Co., Ltd Ordinary Shares"
2595,0001341318,BBG000M2RGF9,us,BBG001SQ77L3,stocks,LSBK,"Lake Shore Bancorp, Inc."
2596,0001946399,,us,,stocks,LSBPW,"LakeShore Biopharma Co., Ltd Warrants"
2597,0000855658,BBG000C2D1C1,us,BBG001S6C0G2,stocks,LSCC,Lattice Semiconductor Corp
2598,0001721386,BBG00L99PRQ9,us,BBG00L99PSG8,stocks,LSEA,Landsea Homes Corporation Common Stock
2599,0001721386,BBG00L99RLB6,us,,stocks,LSEAW,Landsea Homes Corporation Warrant
2600,0001996192,BBG01M7VPQH1,us,BBG01M7VPRB5,stocks,LSH,Lakeside Holding Limited Common Stock
2601,0000320017,BBG000BNVDR4,us,BBG001SBTRW6,stocks,LSTA,"Lisata Therapeutics, Inc. Common Stock"
2602,0000853816,BBG000BB2KN0,us,BBG001S5RWM1,stocks,LSTR,Landstar System Inc
2603,0001084554,BBG000DDGCT1,us,BBG001SJ10R4,stocks,LTBR,Lightbridge Corp.
2604,0001763950,BBG00GM6LK17,us,BBG00GM6LK26,stocks,LTRN,Lantern Pharma Inc. Common Stock
2605,0001114925,BBG000BW4GK4,us,BBG001SFBNM6,stocks,LTRX,Lantronix Inc
2606,0001673481,BBG00KDH03W1,us,BBG00KDH04L1,stocks,LTRY,"Lottery.com, Inc. Common Stock"
2607,0001673481,BBG00L4Q8KJ8,us,,stocks,LTRYW,"Lottery.com, Inc. Warrants"
2608,0001799011,BBG012NYMLC0,us,BBG012NYMM65,stocks,LUCD,Lucid Diagnostics Inc. Common Stock
2609,0001808377,BBG014FPQ7D0,us,BBG014FPQ884,stocks,LUCY,"Innovative Eyewear, Inc. Common Stock"
2610,0001808377,BBG016ZDKY38,us,,stocks,LUCYW,"Innovative Eyewear, Inc. Series A Warrants 8/16/27"
2611,0001397187,BBG000R8ZVD1,us,BBG001STBM75,stocks,LULU,lululemon athletica inc.
2612,0001126234,BBG001CDB921,us,BBG001TWRSN9,stocks,LUMO,"Lumos Pharma, Inc. Common Stock"
2613,0001239819,BBG000GP4ZR5,us,BBG001SHBRR8,stocks,LUNA,Luna Innovations Incorporated
2614,0001127537,BBG000LZVJC9,us,BBG001T4HJ52,stocks,LUNG,Pulmonx Corporation Common Stock
2615,0001844452,BBG00ZMYYP00,us,BBG00ZMYYP19,stocks,LUNR,"Intuitive Machines, Inc. Class A Common Stock"
2616,0001844452,BBG0112YN0W8,us,,stocks,LUNRW,"Intuitive Machines, Inc. Warrants"
2617,0001893311,BBG015DGSN79,us,BBG015DGSNG9,stocks,LUXH,LuxUrban Hotels Inc. Common Stock
2618,0001893311,,us,,stocks,LUXHP,LuxUrban Hotels Inc. 13.00% Series A Cumulative Redeemable Preferred Stock
2619,0001645194,BBG00BRDT826,us,BBG00BRDT817,stocks,LVHD,Franklin U.S. Low Volatility High Dividend Index ETF
2620,0001780201,BBG012Y71V10,us,BBG012Y71VX5,stocks,LVLU,"Lulu's Fashion Lounge Holdings, Inc. Common Stock"
2621,0001491419,BBG00HNJXM64,us,BBG00HNJXM73,stocks,LVO,"LiveOne, Inc. Common Stock"
2622,0001945711,,us,,stocks,LVRO,Lavoro Limited Class A Ordinary Shares
2623,0001945711,,us,,stocks,LVROW,Lavoro Limited Warrant
2624,0001840748,,us,,stocks,LVTX,LAVA Therapeutics N.V. Ordinary Shares
2625,0000814586,BBG000BNJTC9,us,BBG001S5SXN7,stocks,LWAY,Lifeway Foods Inc
2626,0001325964,BBG000BX9GM5,us,BBG001SBG0P7,stocks,LWLG,"Lightwave Logic, Inc. Common Stock"
2627,0001708259,BBG00J7KGQN6,us,BBG00J7KGQP4,stocks,LX,LexinFintech Holdings Ltd. American Depositary Shares
2628,0001814067,BBG00X7L4LC9,us,BBG00X7L4M64,stocks,LXEH,"Lixiang Education Holding Co., Ltd. American Depositary Shares"
2629,0001907108,BBG00YB1C8M5,us,BBG00YB1C8N4,stocks,LXEO,"Lexeo Therapeutics, Inc. Common Stock"
2630,0001062822,BBG000BQ85G2,us,BBG001SDWCZ8,stocks,LXRX,"Lexicon Pharmaceuticals, Inc."
2631,0001806952,BBG00RNXFN14,us,BBG00RNXFN23,stocks,LYEL,"Lyell Immunopharma, Inc. Common Stock"
2632,0001759509,BBG004M9ZHX5,us,BBG004M9ZHY4,stocks,LYFT,"Lyft, Inc. Class A Common Stock"
2633,0001327273,BBG001J2N202,us,BBG001V0GBW5,stocks,LYRA,"Lyra Therapeutics, Inc. Common Stock"
2634,0001816319,,us,,stocks,LYT,Lytus Technologies Holdings PTV. Ltd. Common Shares
2635,0000763532,BBG000BNKN21,us,BBG001S5SXV8,stocks,LYTS,LSI Industries Inc
2636,0001286139,BBG001BWP4C5,us,BBG001TVNN74,stocks,LZ,"LegalZoom.com, Inc. Common Stock"
2637,0002016221,,us,,stocks,MACI,Melar Acquisition Corp. I Class A Ordinary Shares
2638,0002016221,,us,,stocks,MACIU,Melar Acquisition Corp. I Unit
2639,0002016221,,us,,stocks,MACIW,Melar Acquisition Corp. I Warrant
2640,0001683471,BBG01G5ZXR40,us,BBG01G5ZXS48,stocks,MAGS,Listed Funds Trust Roundhill Magnificent Seven ETF
2641,,BBG01LR3X6Q8,us,BBG01LR3X7K2,stocks,MAGX,Roundhill Daily 2X Long Magnificent Seven ETF
2642,0001520358,BBG001QB7PK9,us,BBG001V1FNH5,stocks,MAMA,"Mama's Creations, Inc. Common Stock"
2643,0001952853,BBG01KP56GK1,us,BBG01KP56HF5,stocks,MAMO,Massimo Group Common Stock
2644,0001056696,BBG000BFV758,us,BBG001S71S35,stocks,MANH,Manhattan Associates Inc
2645,0001779474,BBG00PT7WC50,us,BBG00PT7WC69,stocks,MAPS,"WM Technology, Inc. Class A Common Stock"
2646,0001779474,BBG00QG3DDQ7,us,,stocks,MAPSW,"WM Technology, Inc. Warrants"
2647,0001048286,BBG000BGD7W6,us,BBG001S78K44,stocks,MAR,Marriot International Class A Common Stock
2648,0001507605,BBG001K7WBT8,us,BBG001V0L7T2,stocks,MARA,"MARA Holdings, Inc. Common Stock"
2649,0000062362,BBG000BNN8V9,us,BBG001S5SZ52,stocks,MARPS,Marine Petroleum Trust
2650,0001892922,,us,,stocks,MARX,Mars Acquisition Corp. Ordinary Shares
2651,0001892922,,us,,stocks,MARXR,Mars Acquisition Corp. Rights
2652,0001892922,,us,,stocks,MARXU,Mars Acquisition Corp. Unit
2653,0000937556,BBG000C3W281,us,BBG001S71GQ6,stocks,MASI,Masimo Corporation
2654,0001555279,BBG008N1BYQ9,us,BBG008N1BYS7,stocks,MASS,908 Devices Inc. Common Stock
2655,0000063276,BBG000BNNYW1,us,BBG001S5SZF1,stocks,MAT,"Mattel, Inc."
2656,0001682241,,us,,stocks,MATH,Metalpha Technology Holding Limited Ordinary Shares
2657,0000063296,BBG000CJSNX7,us,BBG001S81V81,stocks,MATW,Matthews International Corp
2658,0001810747,BBG019WKMY00,us,BBG019WKMYV6,stocks,MAXI,Simplify Bitcoin Strategy PLUS Income ETF
2659,0001796898,,us,,stocks,MAXN,"Maxeon Solar Technologies, Ltd. Ordinary Shares"
2660,0000054187,BBG000BNQ882,us,BBG001S5SZV3,stocks,MAYS,Mays (J.W.) Inc
2661,0002016072,,us,,stocks,MBAV,M3-Brigade Acquisition V Corp. Class A Ordinary shares
2662,0002016072,,us,,stocks,MBAVU,M3-Brigade Acquisition V Corp. Units
2663,0002016072,,us,,stocks,MBAVW,M3-Brigade Acquisition V Corp. Warrant
2664,0001100663,BBG000QN3H90,us,BBG001SSD8B1,stocks,MBB,iShares MBS ETF
2665,0000836147,BBG000BTQQK5,us,BBG001SCN7J9,stocks,MBCN,Middlefield Banc Corp.
2666,0001629019,BBG000RMQZS5,us,BBG001STXPM7,stocks,MBIN,Merchants Bancorp Common Stock
2667,0001629019,,us,,stocks,MBINL,"Merchants Bancorp Depositary Shares, Each Representing a 1/40thInterest in a Share of 7.25% Fixed Rate Series E Non-CumulativePerpetual Preferred Stock, without par value"
2668,0001629019,,us,,stocks,MBINM,"Merchants Bancorp Depositary Shares, Each Representing a 1/40th Interest in a Share of 8.25% Fixed-Rate Reset Series D Non-Cumulative Perpetual Preferred Stock"
2669,0001629019,,us,,stocks,MBINN,Merchants Bancorp Depositary Shares Preferred Series C
2670,0001629019,,us,,stocks,MBINO,Merchants Bancorp Depositary Shares Each Representing a 1/40th Interest in a Share of Series B Fixed-to-Floating Rate
2671,0001680048,BBG00FXTN420,us,BBG00FXTN439,stocks,MBIO,"Mustang Bio, Inc."
2672,0001910139,BBG019X46Z37,us,BBG019X46ZY3,stocks,MBLY,Mobileye Global Inc. Class A Common Stock
2673,,,us,,stocks,MBNKP,"Medallion Bank Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock, Series F"
2674,0000883975,BBG000HPJ656,us,BBG001SD3692,stocks,MBOT,"Microbot Medical, Inc. Common Stock"
2675,0001659617,BBG00B9T47L9,us,BBG00B9T47N7,stocks,MBRX,"Moleculin Biotech, Inc."
2676,0001590976,BBG005PXTR70,us,BBG005PXTR61,stocks,MBUU,"Malibu Boats, Inc. Class A"
2677,0001042729,BBG000BP2RV5,us,BBG001S971V3,stocks,MBWM,Mercantile Bank Corp
2678,0001776111,BBG00W7W53M5,us,BBG00W7W53N4,stocks,MBX,"MBX Biosciences, Inc. Common Stock"
2679,0001747068,BBG0088BL014,us,BBG0088BL023,stocks,MCBS,METROCITY BANKSHARES INC
2680,0001485894,BBG01NX5Q314,us,BBG01NX5Q3Y8,stocks,MCDS,JPMorgan Fundamental Data Science Mid Core ETF
2681,0001638290,BBG002ZYLPN8,us,BBG002ZYLPP6,stocks,MCFT,"MasterCraft Boat Holdings, Inc. Common Stock"
2682,0001100663,BBG001LRJJH4,us,BBG001S56D46,stocks,MCHI,iShares MSCI China ETF
2683,0000827054,BBG000BHCP19,us,BBG001S787B5,stocks,MCHP,Microchip Technology Inc
2684,0000923184,BBG01KWPQ852,us,BBG01KWPQ914,stocks,MCHS,Matthews China Discovery Active ETF
2685,0001224133,BBG000GF2LH1,us,BBG001SH7760,stocks,MCHX,"Marchex, Inc. Class B"
2686,0001609809,BBG0099X6859,us,BBG0099X6868,stocks,MCRB,"Seres Therapeutics, Inc."
2687,0000907242,BBG000BJ0932,us,BBG001S7DVP1,stocks,MCRI,Monarch Casino & Resort Inc
2688,0001655589,BBG01B92V933,us,BBG01B92V9Y9,stocks,MCSE,Martin Currie Sustainable International Equity ETF
2689,0001425355,BBG000BPHJ92,us,BBG001SQTCC8,stocks,MCVT,"Mill City Ventures III, Ltd. Common Stock"
2690,0001833498,BBG00Z2ZVM27,us,BBG00Z2ZVN07,stocks,MDAI,"Spectral AI, Inc. Class A Common Stock"
2691,0001833498,BBG00Z32ZBL8,us,,stocks,MDAIW,"Spectral AI, Inc. Warrants"
2692,0001441816,BBG0022FDRY8,us,BBG0022FDRZ7,stocks,MDB,"MongoDB, Inc. Class A"
2693,0001934642,BBG01BGX7N15,us,BBG01BGX7NW1,stocks,MDBH,"MDB Capital Holdings, LLC Class A common"
2694,,BBG012THSGY2,us,BBG012THSHS7,stocks,MDCP,Victory Portfolios II VictoryShares THB Mid Cap ETF
2695,0001997296,BBG01K9HNPW1,us,BBG01JPD08P6,stocks,MDCX,Medicus Pharma Ltd. Common Stock
2696,0001997296,BBG01QS1GG41,us,,stocks,MDCXW,Medicus Pharma Ltd. Warrant
2697,0001157601,BBG000QS6NV8,us,BBG001SNKQ42,stocks,MDGL,"Madrigal Pharmaceuticals, Inc. Common Stock"
2698,0001784254,BBG00PM9Y4V0,us,BBG00PM9Y4W9,stocks,MDIA,Mediaco Holding Inc. Class A Common Stock
2699,0001552740,BBG00393LWB1,us,BBG00393LX29,stocks,MDIV,First Trust Exchange-Traded Fund VI Multi-Asset Diversified Income Index Fund
2700,0001741534,,us,,stocks,MDJH,MDJM LTD Ordinary Share
2701,0001103982,BBG000D4LWF6,us,BBG001SHHZJ3,stocks,MDLZ,"Mondelez International, Inc. Class A"
2702,0001654595,BBG00LVGRM32,us,BBG00LVGRMV1,stocks,MDRR,"Medalist Diversified REIT, Inc."
2703,0001654595,,us,,stocks,MDRRP,"Medalist Diversified REIT, Inc. Series A Cumulative Redeemable Preferred Stock"
2704,0001593984,,us,,stocks,MDWD,MediWound Ltd.
2705,0001376339,BBG000RJ6FL5,us,BBG001STPW96,stocks,MDXG,"MiMedx Group, Inc"
2706,0001872529,,us,,stocks,MDXH,MDxHealth SA Ordinary Shares
2707,0001804591,BBG00XV5CYH5,us,BBG00XV5CYJ3,stocks,ME,23andMe Holding Co. Class A Common Stock
2708,0001668397,BBG0065B7K59,us,BBG0065B7K40,stocks,MEDP,"Medpace Holdings, Inc. Common Stock"
2709,0001683471,BBG01DMT6JB2,us,BBG01DMT6KQ3,stocks,MEDX,Horizon Kinetics Medical ETF
2710,0001881472,,us,,stocks,MEGL,Magic Empire Global Limited Ordinary Shares
2711,0001262104,BBG000BSGT68,us,BBG001SBWG10,stocks,MEIP,"MEI Pharma, Inc."
2712,0001099590,BBG000GQPB11,us,BBG001SM32G3,stocks,MELI,"Mercado Libre, Inc"
2713,0000923184,BBG01KYPS8T2,us,BBG01KYPS9R2,stocks,MEMS,Matthews Emerging Markets Discovery Active ETF
2714,0000886977,BBG000C16MS8,us,BBG001S66Y93,stocks,MEOH,Methanex Corp
2715,0001333274,BBG000CDMMM0,us,BBG001S6TK43,stocks,MERC,Mercer International Inc
2716,0000810332,BBG00LFWMKM3,us,BBG00LFWMLC2,stocks,MESA,"Mesa Air Group, Inc. Common Stock"
2717,0001345099,BBG000QD6LZ1,us,BBG001SMNB80,stocks,MESO,Mesoblast Limited American Depositary Shares
2718,0001326801,BBG000MM2P62,us,BBG001SQCQC5,stocks,META,"Meta Platforms, Inc. Class A Common Stock"
2719,0001687187,BBG00BCQJ2X3,us,BBG00BCQJ2W4,stocks,METC,"Ramaco Resources, Inc. Class A Common Stock"
2720,0001687187,BBG01GHDJBW6,us,BBG01GHDJBX5,stocks,METCB,"Ramaco Resources, Inc. Class B Common Stock"
2721,0001687187,,us,,stocks,METCL,"Ramaco Resources, Inc. 9.00% Senior Notes due 2026"
2722,,BBG01N08SWK7,us,BBG01N08SXH9,stocks,METD,Direxion Daily META Bear 1X Shares
2723,,BBG01N0C09L8,us,BBG01N0C0BQ8,stocks,METU,Direxion Daily META Bull 2X Shares
2724,0001527762,,us,,stocks,MFH,Mercurity Fintech Holding Inc. Ordinary Shares
2725,0001940941,,us,,stocks,MFI,mF International Limited Class A Ordinary Shares
2726,0001278752,BBG000CBNX94,us,BBG001SF7M43,stocks,MFIC,MidCap Financial Investment Corporation Common Stock
2727,0001278752,,us,,stocks,MFICL,MidCap Financial Investment Corporation 8.00% Notes due 2028
2728,0001000209,BBG000GPQ7M8,us,BBG001S8ZQZ5,stocks,MFIN,Medallion Financial Corp
2729,0001667919,BBG00DX33JB1,us,BBG00DX33JC0,stocks,MFLX,First Trust Exchange-Traded Fund VIII First Trust Flexible Municipal High Income ETF
2730,0001161728,BBG000JNWST0,us,BBG001SD2RD2,stocks,MGEE,MGE Energy Inc
2731,0000876779,BBG000G4J9J3,us,BBG001SCPDF8,stocks,MGIC,Magic Software Enterprises Ltd
2732,0001903995,,us,,stocks,MGIH,Millennium Group International Holdings Limited Ordinary Shares
2733,0001595974,BBG000PBDRC0,us,BBG001T5LB97,stocks,MGNI,"Magnite, Inc. Common Stock"
2734,0001125345,BBG000BM2SF8,us,BBG001S9C8R7,stocks,MGNX,"MacroGenics, Inc."
2735,0001902794,BBG01BMXTZ53,us,BBG01BMXV002,stocks,MGOL,MGO Global Inc. Common Stock
2736,0000835011,BBG000BXK6C5,us,BBG001S5XTL2,stocks,MGPI,MGP Ingredients Inc
2737,0000752714,BBG000BP02D2,us,BBG001S5T593,stocks,MGRC,Mcgrath Rentcorp
2738,0001769759,BBG01GP11BV3,us,BBG01GP11CQ7,stocks,MGRM,Monogram Technologies Inc. Common Stock
2739,0001938046,BBG01CCMR9Q3,us,BBG01CCMRBK4,stocks,MGRX,"Mangoceuticals, Inc. Common Stock"
2740,0001735438,,us,,stocks,MGTX,MeiraGTx Holdings plc Ordinary Shares
2741,0001785279,BBG00Y5ZXS77,us,BBG00Y5ZXS95,stocks,MGX,"Metagenomi, Inc. Common Stock"
2742,0001337068,BBG000BQD095,us,BBG001SGD7G4,stocks,MGYR,"Magyar Bancorp, Inc."
2743,0001412100,,us,,stocks,MHLD,Maiden Hldgs Ltd
2744,0001835615,,us,,stocks,MHUA,"Meihua International Medical Technologies Co., Ltd. Ordinary Shares"
2745,0000769520,BBG000DQN9R3,us,BBG001S8N9X8,stocks,MIDD,Middleby Corp
2746,0001218683,BBG000R6WR47,us,BBG001ST7265,stocks,MIGI,Mawson Infrastructure Group Inc. Common Stock
2747,0001432353,BBG00CV462W4,us,BBG00CV462X3,stocks,MILN,Global X Funds Global X Millennial Consumer ETF
2748,0000926423,BBG00WH44HY3,us,BBG00WH44HZ2,stocks,MIND,"MIND Technology, Inc. Common Stock (DE)"
2749,0001904286,BBG01H8XP5F5,us,BBG01H8XP681,stocks,MIRA,"MIRA Pharmaceuticals, Inc. Common Stock"
2750,0001759425,BBG00MH7T2M7,us,BBG00MH7T2N6,stocks,MIRM,"Mirum Pharmaceuticals, Inc. Common Stock"
2751,0001408443,BBG009DR4MN8,us,BBG009DR4MP6,stocks,MIST,Milestone Pharmaceuticals Inc. Common Shares
2752,0001847440,,us,,stocks,MITA,Coliseum Acquisition Corp. Class A Ordinary Share
2753,0001847440,,us,,stocks,MITAU,Coliseum Acquisition Corp. Unit
2754,0001847440,,us,,stocks,MITAW,Coliseum Acquisition Corp. Warrant
2755,0000807863,BBG000BP3D45,us,BBG001S5T6P3,stocks,MITK,"Mitek Systems, Inc."
2756,,BBG01G4FPNY0,us,BBG01G4FPPT1,stocks,MKAM,MKAM ETF
2757,0001991332,,us,,stocks,MKDW,MKDWELL Tech Inc. Ordinary Share
2758,0001991332,,us,,stocks,MKDWW,MKDWELL Tech Inc. Warrants
2759,0001049502,BBG000BVMG26,us,BBG001SBB6Q8,stocks,MKSI,MKS Instruments Inc
2760,0001805651,BBG00VWBGTZ2,us,BBG00VWBGV05,stocks,MKTW,"MarketWise, Inc. Class A Common Stock"
2761,0001278021,BBG000BJBZ23,us,BBG001S8R6K4,stocks,MKTX,MarketAxess Holdings Inc.
2762,0001550913,BBG00DJ2LNP5,us,BBG00DJ2LNQ4,stocks,MKZR,"MacKenzie Realty Capital, Inc. Common Stock"
2763,0000724004,BBG000BP3PW7,us,BBG001S5T762,stocks,MLAB,Mesa Laboratories Inc
2764,0001381640,BBG000BHP8J4,us,BBG001SBX933,stocks,MLCO,Melco Resorts & Entertainment Limited American Depositary Shares
2765,0001937737,,us,,stocks,MLEC,Moolec Science SA Ordinary Shares
2766,0001937737,,us,,stocks,MLECW,Moolec Science SA Warrant
2767,0001800392,,us,,stocks,MLGO,"MicroAlgo, Inc. Ordinary Shares"
2768,0000066382,BBG000BP46T2,us,BBG001S5T771,stocks,MLKN,"MillerKnoll, Inc. Common Stock"
2769,0001821586,BBG00XQZQTS9,us,BBG00XQZQVP7,stocks,MLTX,MoonLake Immunotherapeutics Class A Ordinary Shares
2770,0001933414,BBG00ZXN1GN3,us,BBG00ZXN1GR9,stocks,MLYS,"Mineralys Therapeutics, Inc. Common Stock"
2771,0001176334,BBG000NMJFC8,us,BBG001SGDV17,stocks,MMLP,Martin Midstream Partners LP
2772,0000856982,BBG000C42VX0,us,BBG001S6KLT3,stocks,MMSI,Merit Medical Systems Inc
2773,0001874074,,us,,stocks,MMV,MultiMetaVerse Holdings Limited Class A Ordinary Share
2774,0001874074,,us,,stocks,MMVWW,MultiMetaVerse Holdings Limited Warrant
2775,0001495153,,us,,stocks,MMYT,MakeMyTrip Limited
2776,0001119083,,us,,stocks,MNDO,Mind CTI Ltd
2777,0001976695,,us,,stocks,MNDR,Mobile-health Network Solutions Class A Ordinary Shares
2778,0001845338,,us,,stocks,MNDY,monday.com Ltd. Ordinary Shares
2779,0000899460,BBG000PPL3G9,us,BBG001SLLLY3,stocks,MNKD,Mannkind Corporation
2780,0001813814,BBG00F13HYQ7,us,BBG001TCSL84,stocks,MNMD,Mind Medicine (MindMed) Inc. Common Shares
2781,0001226616,BBG000RDP030,us,BBG001SNG8P4,stocks,MNOV,"Medicinova, Inc."
2782,0001645469,BBG00J7K8D90,us,BBG00J7K8DB7,stocks,MNPR,Monopar Therapeutics Inc. Common Stock
